Dataset,Source,Error
SynNeg 03/24,Metlin:1262,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1263,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1264,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1265,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1266,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1267,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1268,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1269,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1270,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1271,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1272,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1273,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1274,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1275,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1276,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1277,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1278,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1279,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1280,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1281,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1282,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1283,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1284,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1285,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1286,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1287,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1288,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1289,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1290,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1291,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1292,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1293,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1294,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1295,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1296,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1297,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1298,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1299,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1300,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1301,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1302,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1303,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1304,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1305,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1306,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1307,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1308,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1309,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1310,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1311,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1312,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1313,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1314,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1315,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1316,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1317,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1318,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1319,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1320,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1321,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1322,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1323,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1324,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1325,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1326,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1327,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1328,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1329,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1330,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1331,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1332,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1333,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1334,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1335,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1336,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1337,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1338,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1339,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1340,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1342,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1343,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1344,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1345,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1346,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1347,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1348,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1349,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1350,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1351,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1352,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1353,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1354,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1355,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1356,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1357,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1358,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1359,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1360,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1361,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1362,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1363,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1364,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1365,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1366,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1367,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1368,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1369,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1370,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1371,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1372,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1373,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1374,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1375,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1376,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1377,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1378,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1379,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1380,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1381,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1382,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1383,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1384,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1385,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1386,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1387,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1388,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1389,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1390,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1391,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1392,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1393,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1394,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1395,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1396,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1397,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1398,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1399,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1400,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1401,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1402,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1403,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1404,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1405,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1406,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1407,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1408,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1409,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1410,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1411,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1412,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1413,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1414,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1415,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1416,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1417,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1418,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1419,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1420,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1421,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1422,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1423,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1424,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1425,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1426,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1427,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1428,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1429,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1430,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1431,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1432,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1433,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1434,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1435,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1436,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1437,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1438,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1439,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1440,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1441,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1442,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1443,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1444,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1445,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1446,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1447,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1448,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1449,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1450,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1451,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1452,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1453,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1454,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1455,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1456,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1457,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1458,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1459,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1460,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1461,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1462,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1463,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1464,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1465,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1466,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1467,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1468,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1469,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1470,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1471,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1472,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1473,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1474,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1475,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1476,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1477,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1478,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1479,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1480,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1481,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1482,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1483,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1484,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1485,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1486,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1487,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1488,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1489,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1490,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1491,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1492,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1493,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1494,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1495,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1496,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1497,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1498,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1499,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1500,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1501,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1502,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1503,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1504,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1505,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1506,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1507,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1508,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1509,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1510,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1511,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1512,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1513,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1514,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1515,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1516,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1517,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1518,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1519,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1520,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1521,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1522,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1523,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1524,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1525,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1526,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1527,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1528,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1529,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1530,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1531,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1532,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1533,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1534,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1535,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1536,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1537,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1538,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1539,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1540,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1541,Invalid KEGG ID (?)
SynNeg 03/24,Metlin:1542,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1543,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1544,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1545,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1546,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1547,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1548,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1549,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1550,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1551,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1552,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1553,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1554,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1555,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1556,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1557,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1558,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1559,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1560,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1561,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1562,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1563,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1564,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1565,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1566,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1567,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1568,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1569,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1570,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1571,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1572,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1573,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1574,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1575,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1576,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1577,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1578,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1579,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1580,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1581,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1582,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1583,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1584,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1585,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1586,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1587,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1588,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1589,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1590,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1591,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1592,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1593,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1594,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1595,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1596,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1597,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1598,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1599,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1600,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1601,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1602,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1603,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1604,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1605,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1606,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1607,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1608,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1609,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1610,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1611,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1612,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1613,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1614,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1615,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1616,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1617,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1618,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1619,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1620,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1621,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1622,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1623,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1624,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1625,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1626,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1627,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1628,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1629,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1630,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1631,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1632,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1633,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1634,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1635,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1636,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1637,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1638,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1639,Invalid Metlin Score: not a number (nan)
SynNeg 03/24,Metlin:1640,Invalid Metlin Score: not a number (nan)
